english,gemma3:4b-it-qat_std,gemma3:4b-it-qat_std_scores,gemma3:4b-it-qat_rag,gemma3:4b-it-qat_rag_scores
"Unrivaled power and high-speed flash targets the hair follicle, stimulating it into a resting phase so it doesn’t grow back.","Poder inigualable y objetivos de flash de alta velocidad que se dirigen al folículo piloso, estimulándolo para que entre en una fase de reposo, de modo que no vuelva a crecer.",-0.42550918459892273,"Un poder inigualable y un flash de alta velocidad apuntan al folículo piloso, estimulándolo para que entre en una fase de reposo para que no vuelva a crecer.",-0.2830996811389923
T-SonicTM pulsations,T-SonicTM pulsaciones,0.5622681379318237,Pulsaciones T-SonicTM Silicona ultra higiénica,-0.08106468617916107
Choose color: Peach,Elegir color: Melocotón,0.46547970175743103,Elige el color: Peach,0.7887124419212341
"Ditch the razor, messy waxing and painful plucking - and experience the ultimate hair removal solution with PEACH™ 2. Extra large treatment window, ultra-fast flash, skin cooling system, self-adjusting head, and full body treatments in just 10 minutes.","Olvídate de la cera, el vello ralo y la depilación dolorosa - y experimenta la solución definitiva para la eliminación de vello con PEACH™ 2. Ventana de tratamiento extra grande, flash ultra rápido, sistema de enfriamiento de la piel, cabezal autoajustable y tratamientos corporales completos en tan solo 10 minutos.",0.28119292855262756,"Elimina la navaja, el vello ralo y el arrastre doloroso - y experimenta la solución definitiva para la eliminación de vello con PEACH™ 2. Ventana de tratamiento extra grande, flash ultra rápido, sistema de enfriamiento de la piel, cabezal autoajustable y tratamientos corporales en tan solo 10 minutos.",0.13096873462200165
Faster and more powerful than other IPL devices on the market.,Más rápido y más potente que otros dispositivos IPL del mercado.,0.7128759026527405,Más rápido y potente que otros dispositivos IPL del mercado.,0.7247469425201416
7.3 J/cm² of energy - over 3x more power than other IPL devices.,"7,3 J/cm² de energía - más de 3 veces más potencia que otros dispositivos IPL.",0.6432833671569824,7.3 J/cm² de energía - más del 3x más potencia que otros dispositivos IPL.,0.5982718467712402
9cm² treatment window - over 3x larger than other IPL devices.,Ventana de tratamiento de 9cm² - más de 3 veces mayor que otros dispositivos IPL.,0.32828304171562195,Ventana de tratamiento de 9 cm² - más de 3 veces mayor que otros dispositivos IPL.,0.35126611590385437
Ultra-fast flash speed from 0.5 seconds - delivering 120 flashes per min.,"Velocidad de flash ultra-rápida de 0,5 segundos - entregando 120 disparos por minuto.",0.6307223439216614,"Velocidad de flash ultra-rápida de 0,5 segundos - entrega 120 pulsaciones por minuto.",0.602880597114563
5 intensities and 2 modes - for large and precise areas on face and body.,5 intensidades y 2 modos - para áreas grandes y precisas del rostro y el cuerpo.,0.45756593346595764,5 intensidades y 2 modos - para áreas grandes y precisas en rostro y cuerpo.,0.4518446624279022
"More settings, treatment guidance and reminders via the FOREO app.","Más ajustes, orientación del tratamiento y recordatorios a través de la aplicación FOREO.",0.2616659700870514,"Más configuraciones, orientación de tratamientos y recordatorios a través de la aplicación FOREO.",0.3433699309825897
General Manual,Manual General,0.43933555483818054,Manual general,0.5330484509468079
"2-year warranty (Spain, Portugal, Sweden: 3-year warranty)","Garantía de 2 años (España, Portugal, Suecia: garantía de 3 años)",0.6217198967933655,"Garantía de 2 años (España, Portugal, Suecia: Garantía de 3 años)",0.6189056038856506
RELATED PRODUCTS,PRODUCTOS RELACIONADOS,0.7291370034217834,Productos relacionados,0.5618709325790405
PEACH™ Cooling Prep Gel,PEACH™ Gel de Preparación para el Enfriamiento,0.1315658688545227,PEACH™ Gel refrescante de preparación,-0.46091362833976746
For face & body,Para rostro y cuerpo,0.3922950029373169,Para rostro y cuerpo,0.3922503888607025
Allow you to adjust to different skin sensitivities on different areas.,Permite ajustar a diferentes sensibilidades de la piel en diferentes áreas.,0.460936963558197,Permite adaptarse a diferentes sensibilidades de la piel en distintas zonas.,0.5467900633811951
Self-adjusting head,Cabezal autoadaptable,-0.012117024511098862,Cabeza autoajustable,0.21978995203971863
"Bends naturally with your body, to treat all creases & corners.","Se dobla de forma natural con el cuerpo, para tratar todas las arrugas y esquinas.",-0.4305642545223236,Se adapta naturalmente a la forma de tu cuerpo para tratar todas las arrugas y esquinas.,0.07842567563056946
"The perfect way to prep your skin for the most comfortable IPL hair removal treatments. Developed specifically for use with FOREO’s PEACHTM devices, this lightweight gel-to-serum formula cools and calms skin during your treatment, while enabling your PEACHTM device to glide effortlessly over skin.","La forma perfecta de preparar la piel para los tratamientos de depilación IPL más cómodos. Desarrollado específicamente para su uso con los dispositivos FOREO’s PEACHTM, esta fórmula ligera de gel a sérum refresca y calma la piel durante el tratamiento, mientras permite que el dispositivo PEACHTM glisle sin esfuerzo sobre la piel.",0.07353237271308899,"La forma perfecta de preparar tu piel para los tratamientos de depilación IPL más cómodos. Desarrollado específicamente para su uso con los dispositivos PEACHTM de FOREO, esta fórmula ligera de gel a sérum refresca y calma la piel durante el tratamiento, mientras permite que tu dispositivo PEACHTM glisle con facilidad sobre la piel.",0.10157357156276703
"Shave all visible hair from the area you wish to treat. Apply PEACHTM Cooling Gel to skin for an even more intense cooling sensation, making sure to massage it in until fully absorbed.","Afeitado de todo el vello visible de la zona a tratar. Aplicar PEACHTM Gel de Enfriamiento a la piel para una sensación de enfriamiento aún más intensa, asegurándose de masajearlo hasta que esté completamente absorbido.",0.3356360197067261,"Afeitado de todo el vello visible del área que deseas tratar. Aplica el gel PEACH™ Cooling a la piel para una sensación de enfriamiento aún más intensa, asegurándote de masajearlo hasta que esté completamente absorbido.",0.3731713891029358
"Plug in PEACHTM 2. Before first use, you must select your preferred settings via the FOREO app. Then adjust the IPL intensity as desired, by pressing the + and - buttons on the device.","Conectar el PEACHTM 2. Antes del primer uso, debe seleccionar sus ajustes preferidos a través de la aplicación FOREO. A continuación, ajuste la intensidad del IPL según su gusto, presionando los botones + y - del dispositivo.",0.3932967483997345,"Conecta el PEACHTM 2. Antes del primer uso, debes seleccionar tus ajustes preferidos a través de la aplicación FOREO. Luego, ajusta la intensidad del IPL según lo desees, pulsando los botones + y - del dispositivo.",0.5105679035186768
"Place the treatment window firmly on skin. For large areas, press and hold the flash button while gliding on skin. For small areas, press and immediately release the flash button. See manual for more detailed instructions.","Coloque la ventana de tratamiento firmemente sobre la piel. Para áreas grandes, presione y mantenga el botón de flash mientras lo desliza sobre la piel. Para áreas pequeñas, presione y suelte inmediatamente el botón de flash. Consulte el manual para instrucciones más detalladas.",0.475168377161026,"Coloca la ventana de tratamiento firmemente sobre la piel. Para áreas grandes, presiona y mantén presionado el botón de flash mientras deslizas sobre la piel. Para áreas pequeñas, presiona y suelta inmediatamente el botón de flash. Consulta el manual para instrucciones más detalladas.",0.4189384877681732
UFO™ 3,UFO™ 3,0.7687342762947083,UFO™ 3,0.7687342762947083
SUPERCHARGED™ Firming Body Serum,SUPERCHARGED™ Serum Firmador para el Cuerpo,-0.41802191734313965,SUPERCHARGED™ Serum para el cuerpo reafirmante,0.09060557186603546
Size matters. Smaller is better.,El tamaño importa. Menor es mejor.,0.5684459209442139,El tamaño importa. Menor es mejor.,0.5684459209442139
Your priority pass to hair-free skin,Tu pasaporte para la piel sin vello,-0.14907509088516235,Su pase de prioridad a la piel sin vello.,-0.23443228006362915
"Pack light, travel smooth with PEACH™ 2 go. This portable IPL hair removal device is the fastest, simplest and most effective way to remove unwanted hair long-term - anytime, anywhere.","Empaca ligero, viaja sin problemas con PEACH™ 2 go. Este dispositivo de depilación IPL portátil es la forma más rápida, sencilla y eficaz de eliminar el vello no deseado de forma permanente - en cualquier momento y lugar.",0.5117961168289185,"Empaca ligero, viaja sin problemas con PEACH™ 2 go. Este dispositivo portátil de depilación IPL es la forma más rápida, sencilla y eficaz de eliminar el vello no deseado de forma permanente – en cualquier momento y en cualquier lugar.",0.5194279551506042
"Designed with more power, smaller size, a larger treatment window, and a faster flash than other IPL devices on the market, it perfectly fits any suitcase or carry-on baggage. It also features a built-in skin cooling system to ensure a comfortable and painless hair removal experience wherever you go. So, ditch the shaving. Travel hair-free.","Diseñado con más potencia, tamaño más reducido, una ventana de tratamiento más amplia y un flash más rápido que otros dispositivos IPL del mercado, se adapta perfectamente a cualquier maleta o equipaje de mano. También cuenta con un sistema de enfriamiento de la piel integrado para garantizar una experiencia de eliminación de vello cómoda y sin dolor, dondequiera que te encuentres. Así que, olvídate de afeitarte. Viaja sin vello.",0.3724384009838104,"Diseñado con más potencia, tamaño más compacto, una ventana de tratamiento más amplia y un flash más rápido que otros dispositivos IPL del mercado, se adapta perfectamente a cualquier maleta o equipaje de mano. También cuenta con un sistema de enfriamiento de la piel integrado para garantizar una experiencia de eliminación de vello cómoda y sin dolor, dondequiera que te encuentres. Así que, olvídate de afeitarte. ¡Viaja sin vello!",0.34240609407424927
Advanced IPL hair removal treatment,Tratamiento de eliminación de vello avanzado por IPL,0.566966712474823,Tratamiento avanzado de depilación IPL,0.4119908809661865
"High-speed flash targets the hair follicle, stimulating it into a resting phase so it doesn’t grow back.","Objetivos de flash de alta velocidad que se dirigen al folículo piloso, estimulándolo para que entre en una fase de reposo y no vuelva a crecer.",-0.44152384996414185,"El flash de alta velocidad apunta al folículo piloso, estimulándolo para que entre en una fase de reposo, de modo que no vuelva a crecer.",-0.0006930045783519745
T-SonicTM technology,T-Sonic™ tecnología,0.8323827981948853,T-Sonic™ tecnología,0.8323827981948853
PEACH™ 2 go Bundle,PEACH™ 2 go Bundle,0.5505393147468567,PEACH™ 2 go Bundle,0.5505393147468567
PEACH™ 2 go Choose color: Lavender,PEACH™ 2 go Elige color: Lavanda,0.011358130723237991,PEACH™ 2 go Elige el color: Lavender,0.154195174574852
Meet the ultimate hair removal dream team: PEACH™ 2 go and PEACH™ Cooling Prep Gel. Unrivalled IPL technology combined with an instantly calming gel-to-serum formula means you can effortlessly and comfortably achieve flawlessly smooth skin treating the full body in just 10 minutes - for results that last all year long. What's not to love?,"Conoce al equipo definitivo de eliminación de vello: PEACH™ 2 go y PEACH™ Cooling Prep Gel. Tecnología IPL inigualable combinada con una fórmula en gel a sérum que calma instantáneamente, significa que puedes lograr una piel perfectamente lisa y sin esfuerzo y cómodamente, tratando todo el cuerpo en tan solo 10 minutos - para resultados que duran todo el año. ¿Qué no hay de amar?",-0.06939078867435455,"Conoce al equipo definitivo para la eliminación de vello: PEACH™ 2 go y PEACH™ Cooling Prep Gel. Tecnología IPL inigualable combinada con una fórmula de gel a sérum que calma al instante, significa que puedes lograr una piel perfectamente lisa y sin esfuerzo, tratando todo el cuerpo en tan solo 10 minutos – para resultados que duran todo el año. ¿Qué más se puede pedir?",-0.0064152441918849945
9 cm² window covers 3x more skin per flash than competitors for the fastest full-body coverage.,9 cm² de ventana cubre 3 veces más piel por flash que los competidores para la cobertura completa del cuerpo más rápida.,-0.22099429368972778,Una ventana de 9 cm² cubre 3 veces más piel por flash que la competencia para una cobertura completa del cuerpo más rápida.,-0.15260112285614014
"Built-in 360° cooling system blows cool air during treatment for painless, comfortable IPL anywhere.",Sistema de refrigeración de 360° incorporado que sopla aire fresco durante el tratamiento para un IPL indoloro y cómodo en cualquier lugar.,0.46492162346839905,Sistema de enfriamiento 360° integrado que sopla aire fresco durante el tratamiento para una terapia IPL indolora y cómoda en cualquier lugar.,0.44595465064048767
T-Sonic™ massage temporarily dilates pores so light pulses reach follicles deeper for faster results.,T-Sonic™ masaje dilata temporalmente los poros para que los pulso de luz lleguen más profundo a los folículos para obtener resultados más rápidos.,0.4240414798259735,Las pulsaciones T-Sonic™ dilatan temporalmente los poros para que los suaves impulsos lleguen más profundamente a los folículos y obtengan resultados más rápidos.,0.538102924823761
"Two modes adapt to any area: Glide Mode speeds through legs and arms, Stamp Mode targets bikini line.","Dos modos se adaptan a cualquier zona: Glide Mode recorre las piernas y los brazos a toda velocidad, Stamp Mode se dirige a la línea del bikini.",0.0042594559490680695,"Dos modos se adaptan a cualquier zona: el modo Deslizamiento recorre las piernas y los brazos, mientras que el modo Estampado se dirige a la línea del bikini.",0.02481761947274208
"Lightweight gel absorbs instantly without residue, letting device glide friction-free over any body contour.","Gel ligero que se absorbe instantáneamente sin dejar residuos, permitiendo que el dispositivo deslice libre de fricción sobre cualquier contorno del cuerpo.",0.34828248620033264,"El gel ligero se absorbe instantáneamente sin dejar residuos, permitiendo que el dispositivo glisle sin fricción sobre cualquier contorno corporal.",0.324520081281662
Panthenol and Vitamin E soothe post-treatment redness while 97% natural origin ingredients hydrate deeply.,Pantenol y Vitamina E alivian la rojez post-tratamiento mientras que los ingredientes de origen natural del 97% hidratan profundamente.,0.589783787727356,Panthenol y Vitamina E calman el enrojecimiento post-tratamiento mientras que los ingredientes de origen 97% natural hidratan profundamente.,0.6461184024810791
Choose color: Lavender,Elegir color: Lavanda,0.833825409412384,Elige el color: Lavender,0.7885125875473022
"The travel-friendly version of everyone's favorite IPL hair removal device. Smaller size, extra large treatment window, ultra-fast flash, skin cooling system, and full body treatments in just 10 minutes. Effortless. Long-lasting. Anytime, anywhere.","La versión de viaje de todos los dispositivos IPL para eliminar el vello facial favoritos. Tamaño más pequeño, ventana de tratamiento extra grande, flash ultra rápido, sistema de enfriamiento de la piel y tratamientos corporales en tan solo 10 minutos. Sin esfuerzo. Resultados duraderos. En cualquier momento y en cualquier lugar.",0.29136863350868225,"La versión de viaje de su dispositivo de depilación IPL favorito. Tamaño más pequeño, ventana de tratamiento extra grande, flash ultra rápido, sistema de enfriamiento de la piel y tratamientos corporales en tan solo 10 minutos. Sin esfuerzo. Resultados duraderos. En cualquier momento, en cualquier lugar.",0.4306463301181793
Faster and more powerful than other travel-friendly IPL devices on the market.,Más rápido y más potente que otros dispositivos IPL para viajar del mercado.,-0.17402274906635284,Más rápido y potente que otros dispositivos IPL para viajar del mercado.,-0.26261696219444275
