english,gemma2:9b_std,gemma2:9b_std_scores,gemma2:9b_rag,gemma2:9b_rag_scores
"Unrivaled power and high-speed flash targets the hair follicle, stimulating it into a resting phase so it doesn’t grow back.","Un poder sin igual y un flash de alta velocidad apuntan al folículo piloso, estimulándolo para que entre en una fase de reposo para que no vuelva a crecer.",-0.2820907533168793,"Inigualable potencia y flash de alta velocidad que se dirige al folículo piloso, estimulándolo para entrar en una fase de reposo para que no vuelva a crecer.",-0.14162001013755798
T-SonicTM pulsations,Pulsiaciones T-Sonic™,0.48157140612602234,Pulsaciones T-SonicTM Silicona ultra higiénica,-0.08106468617916107
Choose color: Peach,Elige color: Melocotón,0.39076533913612366,Elige el color: Peach,0.7887124419212341
"Ditch the razor, messy waxing and painful plucking - and experience the ultimate hair removal solution with PEACH™ 2. Extra large treatment window, ultra-fast flash, skin cooling system, self-adjusting head, and full body treatments in just 10 minutes.","Olvídate del afeitado, la depilación con cera desordenada y el doloroso uso de pinzas - y experimenta la solución definitiva para la eliminación del vello con PEACH™ 2. Ventana de tratamiento extra grande, flash ultarrápido, sistema de enfriamiento de la piel, cabezal autoajustable y tratamientos para todo el cuerpo en solo 10 minutos.",0.2593519389629364,"Olvídate del afeitado, la depilación con cera desordenada y el doloroso uso de pinzas - y experimenta la solución definitiva para la eliminación del vello con PEACH™ 2. Ventana de tratamiento extra grande, flash ultra rápido, sistema de enfriamiento de la piel, cabezal autoajustable y tratamientos para todo el cuerpo en solo 10 minutos.",0.29675808548927307
Faster and more powerful than other IPL devices on the market.,Más rápido y potente que otros dispositivos IPL del mercado.,0.7247469425201416,Más rápido y potente que otros dispositivos IPL del mercado.,0.7247469425201416
7.3 J/cm² of energy - over 3x more power than other IPL devices.,"7,3 J/cm² de energía - más del triple de potencia que otros dispositivos IPL.",0.5985501408576965,7.3 J/cm² de energía - más del triple de potencia que otros dispositivos IPL.,0.6114563345909119
9cm² treatment window - over 3x larger than other IPL devices.,Ventana de tratamiento de 9 cm² - más de 3 veces más grande que otros dispositivos IPL.,0.41254913806915283,Ventana de tratamiento de 9 cm² - más de 3 veces más grande que otros dispositivos IPL.,0.41221049427986145
Ultra-fast flash speed from 0.5 seconds - delivering 120 flashes per min.,Velocidad de flash ultra rápida de 0.5 segundos - entregando 120 flashes por minuto.,0.6161622405052185,"Velocidad de flash ultra rápida de 0,5 segundos - entregando 120 flashes por minuto.",0.6154402494430542
5 intensities and 2 modes - for large and precise areas on face and body.,5 intensidades y 2 modos - para áreas grandes y precisas en rostro y cuerpo.,0.4518446624279022,5 intensidades y 2 modos - para grandes y precisas zonas del rostro y cuerpo.,0.47605833411216736
"More settings, treatment guidance and reminders via the FOREO app.","Más ajustes, orientación de tratamiento y recordatorios a través de la aplicación FOREO.",0.3410947322845459,"Más configuraciones, guías de tratamiento y recordatorios a través de la aplicación FOREO.",0.3929024040699005
General Manual,Manual General,0.440326064825058,Manual General,0.440326064825058
"2-year warranty (Spain, Portugal, Sweden: 3-year warranty)","Garantía de 2 años (España, Portugal, Suecia: garantía de 3 años)",0.6219420433044434,"Garantía de 2 años (España, Portugal, Suecia: Garantía de 3 años)",0.6189056038856506
RELATED PRODUCTS,PRODUCTOS RELACIONADOS,0.7291370034217834,PRODUCTOS RELACIONADOS,0.7292424440383911
PEACH™ Cooling Prep Gel,Gel de Preparación Refrescante PEACH™,0.08537614345550537,Gel de Preparación Refrescante PEACH™,0.08537614345550537
For face & body,Para rostro y cuerpo,0.3923726975917816,Para rostro y cuerpo,0.3922503888607025
Allow you to adjust to different skin sensitivities on different areas.,Permite ajustar a diferentes sensibilidades de la piel en diferentes áreas.,0.460936963558197,Te permiten ajustar a diferentes sensibilidades de la piel en diferentes áreas.,0.3729957044124603
Self-adjusting head,Cabeza autoajustable,0.21978995203971863,Cabeza autoajustable,0.21978995203971863
"Bends naturally with your body, to treat all creases & corners.",Se curva naturalmente con tu cuerpo para tratar todas las arrugas y esquinas.,-0.010732408612966537,Se curva naturalmente con tu cuerpo para tratar todas las arrugas y esquinas.,-0.011024292558431625
"The perfect way to prep your skin for the most comfortable IPL hair removal treatments. Developed specifically for use with FOREO’s PEACHTM devices, this lightweight gel-to-serum formula cools and calms skin during your treatment, while enabling your PEACHTM device to glide effortlessly over skin.","La forma perfecta de preparar tu piel para los tratamientos de eliminación del vello con IPL más cómodos. Desarrollado específicamente para su uso con los dispositivos PEACHTM de FOREO, esta fórmula ligera de gel a suero enfría y calma la piel durante el tratamiento, mientras permite que su dispositivo PEACHTM se deslice sin esfuerzo sobre la piel.",0.2817493677139282,"La manera perfecta de preparar tu piel para los tratamientos de depilación IPL más cómodos. Desarrollado específicamente para su uso con los dispositivos PEACH™ de FOREO, esta fórmula ligera de gel a sérum enfría y calma la piel durante el tratamiento, mientras permite que su dispositivo PEACHTM se deslice sin esfuerzo sobre la piel.",0.19368094205856323
"Shave all visible hair from the area you wish to treat. Apply PEACHTM Cooling Gel to skin for an even more intense cooling sensation, making sure to massage it in until fully absorbed.","Afeita todo el vello visible del área que deseas tratar. Aplica el GEL REFRIGERANTE PEACH™ a la piel para una sensación de frío aún más intensa, asegurándote de masajearlo hasta que se absorba completamente.",0.47919541597366333,"Afeita todo el vello visible del área que deseas tratar. Aplica PEACH™ Cooling Gel sobre la piel para una sensación de enfriamiento aún más intensa, asegurándote de masajearlo hasta su completa absorción.",0.5090708136558533
"Plug in PEACHTM 2. Before first use, you must select your preferred settings via the FOREO app. Then adjust the IPL intensity as desired, by pressing the + and - buttons on the device.","Conecta el PEACHTM 2. Antes del primer uso, debes seleccionar tus ajustes preferidos a través de la aplicación FOREO. Luego, ajusta la intensidad del IPL según lo desees, presionando los botones + y - en el dispositivo.",0.51124507188797,"Conecta PEACHTM 2. Antes del primer uso, debes seleccionar tus preferencias a través de la aplicación FOREO. Luego, ajusta la intensidad del IPL según tu preferencia, presionando los botones + y - en el dispositivo.",0.476566344499588
"Place the treatment window firmly on skin. For large areas, press and hold the flash button while gliding on skin. For small areas, press and immediately release the flash button. See manual for more detailed instructions.","Coloque la ventana de tratamiento firmemente sobre la piel. Para áreas grandes, mantenga presionado el botón del flash mientras desliza sobre la piel. Para áreas pequeñas, presione y suelte inmediatamente el botón del flash. Consulte el manual para obtener instrucciones más detalladas.",0.4655538499355316,"Coloca la ventana de tratamiento firmemente sobre la piel. Para áreas grandes, presiona y mantén presionado el botón de flash mientras deslizas sobre la piel. Para áreas pequeñas, presiona y suelta inmediatamente el botón de flash. Consulta el manual para instrucciones más detalladas.",0.4189384877681732
UFO™ 3,OVNI™ 3,-0.2531454265117645,UFO™ 3,0.7687342762947083
SUPERCHARGED™ Firming Body Serum,Suero Corporal Firmante Súpercargado™,-0.9673368334770203,Sérum corporal reafirmante SUPERCHARGED™,-0.013312634080648422
Size matters. Smaller is better.,El tamaño importa. Menos es más.,0.34400877356529236,El tamaño importa. Menos es más.,0.34400877356529236
Your priority pass to hair-free skin,Tu pase prioritario a la piel sin vello.,-0.5819326043128967,Tu pase prioritario a una piel libre de vello,-0.31002816557884216
"Pack light, travel smooth with PEACH™ 2 go. This portable IPL hair removal device is the fastest, simplest and most effective way to remove unwanted hair long-term - anytime, anywhere.","Empaca ligero, viaja con suavidad con PEACH™ 2 go. Este dispositivo portátil de eliminación de vello con luz pulsada es la forma más rápida, sencilla y eficaz de eliminar el vello no deseado a largo plazo, en cualquier momento y lugar.",0.4092155992984772,"Viaja ligero, con una experiencia suave con PEACH™ 2 go. Este dispositivo portátil de depilación IPL es la forma más rápida, simple y efectiva de eliminar el vello no deseado a largo plazo - en cualquier momento y lugar.",0.3964570164680481
"Designed with more power, smaller size, a larger treatment window, and a faster flash than other IPL devices on the market, it perfectly fits any suitcase or carry-on baggage. It also features a built-in skin cooling system to ensure a comfortable and painless hair removal experience wherever you go. So, ditch the shaving. Travel hair-free.","Diseñado con más potencia, menor tamaño, una ventana de tratamiento más grande y un flash más rápido que otros dispositivos IPL del mercado, se adapta perfectamente a cualquier maleta o equipaje de mano. También cuenta con un sistema de enfriamiento de la piel integrado para garantizar una experiencia de eliminación del vello cómoda e indolora vayas donde vayas. Así que olvídate del afeitado. Viaja sin vello.",0.3274277448654175,"Diseñado con más potencia, tamaño más pequeño, una ventana de tratamiento más grande y un flash más rápido que otros dispositivos IPL del mercado, se adapta perfectamente a cualquier maleta o equipaje de mano. También cuenta con un sistema de enfriamiento de la piel integrado para garantizar una experiencia de eliminación del vello cómoda e indolora vayas donde vayas. Así que, olvida el afeitar. Viaja sin vello.",0.26580309867858887
Advanced IPL hair removal treatment,Tratamiento avanzado de eliminación del vello con luz pulsada intensa (IPL).,0.1804271638393402,Tratamiento de depilación IPL avanzado,0.2813447117805481
"High-speed flash targets the hair follicle, stimulating it into a resting phase so it doesn’t grow back.","Un destello de alta velocidad apunta al folículo piloso, estimulándolo para que entre en una fase de reposo para que no vuelva a crecer.",-0.2683604061603546,"Un destello de alta velocidad apunta al folículo piloso, estimulándolo para que entre en una fase de reposo para que no vuelva a crecer.",-0.2683604061603546
T-SonicTM technology,Tecnología T-Sonic™,0.7487805485725403,Tecnología T-Sonic™,0.7487805485725403
PEACH™ 2 go Bundle,Paquete PEACH™ 2 go,-0.302700936794281,PAQUETE PEACH™ 2 go,-0.5826502442359924
PEACH™ 2 go Choose color: Lavender,MELÓN™ 2 para llevar Elige color: Lavanda,-0.35836607217788696,Elige el color: Lavender,0.03347035124897957
Meet the ultimate hair removal dream team: PEACH™ 2 go and PEACH™ Cooling Prep Gel. Unrivalled IPL technology combined with an instantly calming gel-to-serum formula means you can effortlessly and comfortably achieve flawlessly smooth skin treating the full body in just 10 minutes - for results that last all year long. What's not to love?,"Conoce al equipo de ensueño para la eliminación del vello: PEACH™ 2 go y el Gel de Preparación Refrescante PEACH™. La tecnología IPL sin igual combinada con una fórmula gel-serum que calma instantáneamente significa que puedes lograr una piel lisa e impecable de forma fácil y cómoda, tratando todo el cuerpo en tan solo 10 minutos - para resultados que duran todo el año. ¿Qué no te gusta?",0.006900418549776077,"Conoce al equipo definitivo para la eliminación del vello: PEACH™ 2 go y PEACH™ Cooling Prep Gel. La tecnología IPL sin igual combinada con una fórmula de gel-a-suero que calma instantáneamente significa que puedes lograr una piel lisa e impecable de forma fácil y cómoda, tratando todo el cuerpo en solo 10 minutos - para resultados que duran todo el año. ¿Qué más se puede pedir?",0.13048055768013
9 cm² window covers 3x more skin per flash than competitors for the fastest full-body coverage.,Las cubiertas de ventana de 9 cm² cubren 3 veces más piel por destello que la competencia para una cobertura completa del cuerpo más rápida.,-0.4043176472187042,Ventana de 9 cm² cubre 3 veces más piel por destello que los competidores para la cobertura completa del cuerpo más rápida.,-0.3273705542087555
"Built-in 360° cooling system blows cool air during treatment for painless, comfortable IPL anywhere.",El sistema de refrigeración integrado de 360° sopla aire fresco durante el tratamiento para un IPL indoloro y cómodo en cualquier lugar.,0.4803448021411896,Sistema de enfriamiento integrado de 360° que sopla aire frío durante el tratamiento para un IPL indoloro y cómodo en cualquier lugar.,0.41277140378952026
T-Sonic™ massage temporarily dilates pores so light pulses reach follicles deeper for faster results.,El masaje T-Sonic™ dilata temporalmente los poros para que los impulsos de luz lleguen a los folículos más profundamente y obtengas resultados más rápidos.,0.5441461801528931,Las pulsaciones T-Sonic™ masajean temporalmente los poros para que las pulsos de luz lleguen a los folículos con mayor profundidad y obtengas resultados más rápidos.,0.44166314601898193
"Two modes adapt to any area: Glide Mode speeds through legs and arms, Stamp Mode targets bikini line.","Dos modos se adaptan a cualquier zona: el modo Glide recorre las piernas y los brazos, el modo Stamp se centra en la línea del bikini.",0.1697816401720047,"Dos modos se adaptan a cualquier área: el modo Deslizamiento recorre rápidamente piernas y brazos, mientras que el modo Estampado se enfoca en la línea del bikini.",0.18259981274604797
"Lightweight gel absorbs instantly without residue, letting device glide friction-free over any body contour.","Gel ligero que se absorbe al instante sin dejar residuos, permitiendo que el dispositivo deslice sin fricción sobre cualquier contorno corporal.",0.38470378518104553,"Gel ligero que se absorbe al instante sin dejar residuo, permitiendo que el dispositivo deslice sin fricción sobre cualquier contorno corporal.",0.4008754789829254
Panthenol and Vitamin E soothe post-treatment redness while 97% natural origin ingredients hydrate deeply.,El pantenol y la vitamina E calman el enrojecimiento post-tratamiento mientras los ingredientes de origen natural al 97% hidratan en profundidad.,0.5444228053092957,El pantenol y la vitamina E calman el enrojecimiento post-tratamiento mientras que los ingredientes de origen natural al 97% hidratan en profundidad.,0.5455858111381531
Choose color: Lavender,Elige color: Lavanda,0.5438818335533142,Elige el color: Lavender,0.7885125875473022
"The travel-friendly version of everyone's favorite IPL hair removal device. Smaller size, extra large treatment window, ultra-fast flash, skin cooling system, and full body treatments in just 10 minutes. Effortless. Long-lasting. Anytime, anywhere.","La versión ideal para viajes del dispositivo de eliminación de vello con IPL favorito de todos. Tamaño más pequeño, ventana de tratamiento extra grande, destello ultrarrápido, sistema de enfriamiento de la piel y tratamientos para todo el cuerpo en tan solo 10 minutos. Fácil. Duradero. En cualquier momento, en cualquier lugar.",0.4209972620010376,"La versión portátil del dispositivo de depilación IPL favorito de todos. Tamaño más pequeño, ventana de tratamiento extra grande, flash ultrarrápido, sistema de enfriamiento de la piel y tratamientos para todo el cuerpo en solo 10 minutos. Fácil. Duradero. En cualquier momento, en cualquier lugar.",0.4936802089214325
